project_id,project_name,project_type,ministry,state,district,year,total_land_required_hectares,land_acquired_hectares,land_acquired_percent,acquisition_percentage,pending_approvals,compensation_status,compensation_pending_percent,rehabilitation_status,government_approval_status,environmental_clearance,forest_clearance,legal_dispute,legal_cases,court_case_count,objection_count,affected_families,rr_completed_percent,possession_percent,planned_duration_months,population_density,urban_rural,terrain_type,flood_prone,distance_to_highway_km,distance_to_railway_km,planned_start_date,planned_end_date,actual_end_date,previous_delay_days,delay_days,delay_risk,project_status,is_flagship_project
LA-100012,Highway Project 12,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Gujarat,Vadodara,2022,37.4,27.1,72.4,72.4,3,Partially Disbursed,37.4,Partially Complete,Under Review,Approved,Not Required,Yes,3,3,3,64,55.1,54.4,63,5597,Urban,Riverine,1,15.9,1.4,2017-06-25,2022-06-25,,66,529,High,In Progress,False
LA-100012,Highway Project 12,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Gujarat,Vadodara,2023,37.4,28.3,75.6,75.6,2,Substantially Disbursed,29.1,Partially Complete,Under Review,Approved,Not Required,Yes,3,3,3,64,61.5,67.6,63,5597,Urban,Riverine,1,15.9,1.4,2017-06-25,2022-06-25,2023-06-25,0,529,High,In Progress,False
LA-100013,Irrigation Project 13,Irrigation,Ministry of Jal Shakti,Tamil Nadu,Chennai,2022,15.0,8.4,56.2,56.2,4,Partially Disbursed,49.0,Partially Complete,Pending,Pending,Not Required,No,0,0,1,68,47.9,48.6,48,4101,Urban,Coastal,0,4.2,22.8,2022-04-03,2025-04-03,,13,82,Low,Early Stage,False
LA-100013,Irrigation Project 13,Irrigation,Ministry of Jal Shakti,Tamil Nadu,Chennai,2023,15.0,11.6,77.3,77.3,3,Partially Disbursed,37.0,Partially Complete,Under Review,Approved,Not Required,No,0,0,2,68,64.9,68.9,48,4101,Urban,Coastal,0,4.2,22.8,2022-04-03,2025-04-03,,1,82,Low,In Progress,False
LA-100013,Irrigation Project 13,Irrigation,Ministry of Jal Shakti,Tamil Nadu,Chennai,2024,15.0,13.5,89.8,89.8,1,Substantially Disbursed,8.4,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,3,68,71.6,75.8,48,4101,Urban,Coastal,0,4.2,22.8,2022-04-03,2025-04-03,,7,82,Low,In Progress,False
LA-100013,Irrigation Project 13,Irrigation,Ministry of Jal Shakti,Tamil Nadu,Chennai,2025,15.0,14.2,94.8,94.8,0,Substantially Disbursed,19.1,Partially Complete,Approved,Approved,Not Required,No,0,0,3,68,60.8,72.6,48,4101,Urban,Coastal,0,4.2,22.8,2022-04-03,2025-04-03,2025-04-03,10,82,Low,Near Completion,False
LA-100014,Industrial Corridor Project 14,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Chhattisgarh,Bastar,2018,15.0,6.4,42.7,42.7,4,Not Started,78.9,Not Started,Pending,Pending,Not Required,No,0,0,0,105,28.0,40.4,47,542,Rural,Hilly,0,4.6,2.8,2018-02-08,2022-02-08,,83,91,Medium,Early Stage,False
LA-100014,Industrial Corridor Project 14,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Chhattisgarh,Bastar,2019,15.0,9.0,60.0,60.0,2,Partially Disbursed,35.8,Partially Complete,Under Review,Pending,Not Required,No,0,0,0,105,48.7,46.2,47,542,Rural,Hilly,0,4.6,2.8,2018-02-08,2022-02-08,,40,91,Medium,In Progress,False
LA-100014,Industrial Corridor Project 14,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Chhattisgarh,Bastar,2020,15.0,12.2,81.0,81.0,3,Substantially Disbursed,31.4,Substantially Complete,Under Review,Approved,Not Required,No,0,0,0,105,66.7,62.7,47,542,Rural,Hilly,0,4.6,2.8,2018-02-08,2022-02-08,,31,91,Medium,In Progress,False
LA-100014,Industrial Corridor Project 14,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Chhattisgarh,Bastar,2021,15.0,11.9,79.0,79.0,2,Substantially Disbursed,12.3,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,0,105,69.7,60.1,47,542,Rural,Hilly,0,4.6,2.8,2018-02-08,2022-02-08,,0,91,Medium,In Progress,False
LA-100014,Industrial Corridor Project 14,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Chhattisgarh,Bastar,2022,15.0,13.4,89.3,89.3,2,Substantially Disbursed,12.5,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,0,105,73.1,71.0,47,542,Rural,Hilly,0,4.6,2.8,2018-02-08,2022-02-08,2022-02-08,0,91,Medium,Near Completion,False
LA-100015,Railway Project 15,Railway,Ministry of Railways,Rajasthan,Jaipur,2016,15.5,7.4,47.9,47.9,3,Not Started,67.0,Partially Complete,Pending,Pending,Not Required,No,0,0,2,114,35.1,39.6,48,5017,Urban,Forested,0,5.7,16.4,2016-08-05,2020-08-05,,7,34,Low,Early Stage,False
LA-100015,Railway Project 15,Railway,Ministry of Railways,Rajasthan,Jaipur,2017,15.5,11.0,71.1,71.1,3,Substantially Disbursed,30.9,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,114,55.8,60.4,48,5017,Urban,Forested,0,5.7,16.4,2016-08-05,2020-08-05,,12,34,Low,In Progress,False
LA-100015,Railway Project 15,Railway,Ministry of Railways,Rajasthan,Jaipur,2018,15.5,12.6,81.0,81.0,2,Substantially Disbursed,30.6,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,4,114,67.3,62.7,48,5017,Urban,Forested,0,5.7,16.4,2016-08-05,2020-08-05,,8,34,Low,In Progress,False
LA-100015,Railway Project 15,Railway,Ministry of Railways,Rajasthan,Jaipur,2019,15.5,14.2,91.7,91.7,2,Substantially Disbursed,9.5,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,5,114,58.1,72.7,48,5017,Urban,Forested,0,5.7,16.4,2016-08-05,2020-08-05,,2,34,Low,In Progress,False
LA-100015,Railway Project 15,Railway,Ministry of Railways,Rajasthan,Jaipur,2020,15.5,14.4,93.0,93.0,0,Substantially Disbursed,3.9,Substantially Complete,Approved,Approved,Not Required,No,0,0,5,114,81.0,86.2,48,5017,Urban,Forested,0,5.7,16.4,2016-08-05,2020-08-05,2020-08-05,0,34,Low,Near Completion,False
LA-100016,Industrial Corridor Project 16,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Chhattisgarh,Bastar,2021,15.0,12.9,86.0,86.0,2,Substantially Disbursed,21.7,Substantially Complete,Under Review,Approved,Not Required,No,0,0,3,85,73.4,78.9,12,667,Rural,Plain,0,27.3,20.1,2021-03-15,2022-03-15,,7,48,Low,Early Stage,False
LA-100016,Industrial Corridor Project 16,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Chhattisgarh,Bastar,2022,15.0,15.0,100.0,100.0,1,Substantially Disbursed,20.4,Substantially Complete,Approved,Approved,Not Required,No,0,0,4,85,86.4,80.2,12,667,Rural,Plain,0,27.3,20.1,2021-03-15,2022-03-15,2022-03-15,11,48,Low,Near Completion,False
LA-100017,Railway Project 17,Railway,Ministry of Railways,Tamil Nadu,Tiruchirappalli,2016,67.5,27.5,40.8,40.8,4,Not Started,75.5,Not Started,Pending,Pending,Not Required,No,0,0,2,109,26.8,33.5,43,727,Rural,Plain,0,13.5,6.5,2016-11-26,2020-11-26,,76,91,Medium,Early Stage,False
LA-100017,Railway Project 17,Railway,Ministry of Railways,Tamil Nadu,Tiruchirappalli,2017,67.5,41.4,61.4,61.4,2,Partially Disbursed,47.0,Partially Complete,Under Review,Pending,Not Required,No,0,0,2,109,47.9,51.0,43,727,Rural,Plain,0,13.5,6.5,2016-11-26,2020-11-26,,44,91,Medium,In Progress,False
LA-100017,Railway Project 17,Railway,Ministry of Railways,Tamil Nadu,Tiruchirappalli,2018,67.5,53.6,79.5,79.5,2,Substantially Disbursed,27.1,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,109,65.1,67.8,43,727,Rural,Plain,0,13.5,6.5,2016-11-26,2020-11-26,,37,91,Medium,In Progress,False
LA-100017,Railway Project 17,Railway,Ministry of Railways,Tamil Nadu,Tiruchirappalli,2019,67.5,57.2,84.7,84.7,1,Substantially Disbursed,28.2,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,4,109,71.5,80.0,43,727,Rural,Plain,0,13.5,6.5,2016-11-26,2020-11-26,,0,91,Medium,In Progress,False
LA-100017,Railway Project 17,Railway,Ministry of Railways,Tamil Nadu,Tiruchirappalli,2020,67.5,57.4,85.1,85.1,1,Substantially Disbursed,17.4,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,4,109,76.1,66.7,43,727,Rural,Plain,0,13.5,6.5,2016-11-26,2020-11-26,2020-11-26,0,91,Medium,Near Completion,False
LA-100018,Industrial Corridor Project 18,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Gujarat,Ahmedabad,2016,15.0,4.6,30.7,30.7,3,Not Started,74.9,Not Started,Pending,Pending,Not Required,Yes,3,3,4,97,25.5,26.3,30,3237,Urban,Hilly,0,3.8,20.3,2016-10-14,2018-10-14,,586,733,High,Early Stage,False
LA-100018,Industrial Corridor Project 18,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Gujarat,Ahmedabad,2017,15.0,6.4,42.6,42.6,4,Not Started,71.9,Partially Complete,Pending,Pending,Not Required,Yes,4,4,5,97,37.5,39.0,30,3237,Urban,Hilly,0,3.8,20.3,2016-10-14,2018-10-14,,433,733,High,In Progress,False
LA-100018,Industrial Corridor Project 18,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Gujarat,Ahmedabad,2018,15.0,9.0,60.1,60.1,3,Partially Disbursed,49.4,Partially Complete,Pending,Pending,Not Required,Yes,6,6,7,97,45.8,45.2,30,3237,Urban,Hilly,0,3.8,20.3,2016-10-14,2018-10-14,,284,733,High,In Progress,False
LA-100018,Industrial Corridor Project 18,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Gujarat,Ahmedabad,2019,15.0,10.8,72.1,72.1,2,Partially Disbursed,40.2,Partially Complete,Under Review,Pending,Not Required,Yes,8,8,9,97,64.8,57.6,30,3237,Urban,Hilly,0,3.8,20.3,2016-10-14,2018-10-14,,197,733,High,In Progress,False
LA-100018,Industrial Corridor Project 18,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Gujarat,Ahmedabad,2020,15.0,11.7,78.1,78.1,3,Partially Disbursed,42.0,Substantially Complete,Under Review,Approved,Not Required,Yes,8,8,9,97,70.1,71.3,30,3237,Urban,Hilly,0,3.8,20.3,2016-10-14,2018-10-14,2020-10-14,19,733,High,In Progress,False
LA-100019,Railway Project 19,Railway,Ministry of Railways,Karnataka,Mysuru,2019,68.3,44.8,65.5,65.5,2,Partially Disbursed,37.6,Partially Complete,Under Review,Pending,Not Required,No,0,0,3,91,54.5,61.0,29,2034,Urban,Hilly,0,0.8,14.2,2019-05-27,2021-05-27,,2,11,Low,Early Stage,False
LA-100019,Railway Project 19,Railway,Ministry of Railways,Karnataka,Mysuru,2020,68.3,62.7,91.8,91.8,1,Substantially Disbursed,15.2,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,4,91,78.0,77.4,29,2034,Urban,Hilly,0,0.8,14.2,2019-05-27,2021-05-27,,1,11,Low,In Progress,False
LA-100019,Railway Project 19,Railway,Ministry of Railways,Karnataka,Mysuru,2021,68.3,68.3,100.0,100.0,1,Substantially Disbursed,6.7,Substantially Complete,Approved,Approved,Not Required,No,0,0,5,91,73.0,94.2,29,2034,Urban,Hilly,0,0.8,14.2,2019-05-27,2021-05-27,2021-05-27,11,11,Low,Near Completion,False
LA-100020,Railway Project 20,Railway,Ministry of Railways,Jharkhand,Chaibasa,2019,15.0,5.5,36.4,36.4,3,Not Started,74.5,Not Started,Pending,Pending,Not Required,No,0,0,3,98,24.8,29.3,47,4820,Urban,Riverine,1,13.8,0.6,2019-05-27,2023-05-27,,73,91,Medium,Early Stage,False
LA-100020,Railway Project 20,Railway,Ministry of Railways,Jharkhand,Chaibasa,2020,15.0,8.6,57.4,57.4,2,Partially Disbursed,57.6,Partially Complete,Under Review,Pending,Not Required,No,0,0,4,98,37.1,45.4,47,4820,Urban,Riverine,1,13.8,0.6,2019-05-27,2023-05-27,,54,91,Medium,In Progress,False
LA-100020,Railway Project 20,Railway,Ministry of Railways,Jharkhand,Chaibasa,2021,15.0,12.0,79.8,79.8,3,Substantially Disbursed,31.7,Partially Complete,Under Review,Approved,Not Required,No,0,0,6,98,65.7,68.8,47,4820,Urban,Riverine,1,13.8,0.6,2019-05-27,2023-05-27,,57,91,Medium,In Progress,False
LA-100020,Railway Project 20,Railway,Ministry of Railways,Jharkhand,Chaibasa,2022,15.0,12.6,83.7,83.7,1,Substantially Disbursed,23.2,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,7,98,57.1,78.4,47,4820,Urban,Riverine,1,13.8,0.6,2019-05-27,2023-05-27,,17,91,Medium,In Progress,False
LA-100020,Railway Project 20,Railway,Ministry of Railways,Jharkhand,Chaibasa,2023,15.0,13.9,92.8,92.8,1,Substantially Disbursed,13.7,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,7,98,69.0,82.3,47,4820,Urban,Riverine,1,13.8,0.6,2019-05-27,2023-05-27,2023-05-27,0,91,Medium,Near Completion,False
LA-100021,Power Transmission Project 21,Power Transmission,Ministry of Power,Goa,North Goa,2019,15.0,6.7,44.5,44.5,3,Not Started,68.5,Partially Complete,Pending,Pending,Not Required,No,0,0,0,57,36.2,36.9,24,929,Rural,Plain,0,5.6,1.4,2019-10-10,2021-10-10,,147,197,Medium,Early Stage,False
LA-100021,Power Transmission Project 21,Power Transmission,Ministry of Power,Goa,North Goa,2020,15.0,11.0,73.1,73.1,2,Substantially Disbursed,25.5,Partially Complete,Under Review,Approved,Not Required,No,0,0,1,57,59.6,61.6,24,929,Rural,Plain,0,5.6,1.4,2019-10-10,2021-10-10,,70,197,Medium,In Progress,False
LA-100021,Power Transmission Project 21,Power Transmission,Ministry of Power,Goa,North Goa,2021,15.0,12.6,83.7,83.7,3,Substantially Disbursed,21.7,Substantially Complete,Under Review,Approved,Not Required,No,0,0,1,57,71.5,77.9,24,929,Rural,Plain,0,5.6,1.4,2019-10-10,2021-10-10,,23,197,Medium,In Progress,False
LA-100021,Power Transmission Project 21,Power Transmission,Ministry of Power,Goa,North Goa,2022,15.0,13.8,91.9,91.9,1,Substantially Disbursed,6.5,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,1,57,69.9,70.4,24,929,Rural,Plain,0,5.6,1.4,2019-10-10,2021-10-10,2022-10-10,0,197,Medium,Near Completion,False
LA-100022,Airport Project 22,Airport,Ministry of Civil Aviation (AAI),Odisha,Cuttack,2015,17.7,14.3,80.7,80.7,3,Partially Disbursed,33.6,Partially Complete,Under Review,Approved,Approved,No,0,0,0,110,51.7,61.5,13,224,Rural,Hilly,0,11.0,4.8,2015-11-11,2016-11-11,,0,52,Low,Early Stage,False
LA-100022,Airport Project 22,Airport,Ministry of Civil Aviation (AAI),Odisha,Cuttack,2016,17.7,15.9,90.1,90.1,1,Substantially Disbursed,4.7,Substantially Complete,Approved,Approved,Approved,No,0,0,0,110,76.8,83.4,13,224,Rural,Hilly,0,11.0,4.8,2015-11-11,2016-11-11,2016-11-11,19,52,Low,Near Completion,False
LA-100023,Irrigation Project 23,Irrigation,Ministry of Jal Shakti,Himachal Pradesh,Shimla,2020,15.0,7.4,49.2,49.2,3,Partially Disbursed,64.9,Partially Complete,Pending,Pending,Not Required,Yes,2,2,1,61,42.5,39.8,35,184,Rural,Plain,0,6.9,15.2,2020-02-09,2023-02-09,,114,131,Medium,Early Stage,False
LA-100023,Irrigation Project 23,Irrigation,Ministry of Jal Shakti,Himachal Pradesh,Shimla,2021,15.0,11.5,76.4,76.4,2,Partially Disbursed,34.7,Partially Complete,Under Review,Approved,Not Required,Yes,4,4,2,61,61.5,61.5,35,184,Rural,Plain,0,6.9,15.2,2020-02-09,2023-02-09,,67,131,Medium,In Progress,False
LA-100023,Irrigation Project 23,Irrigation,Ministry of Jal Shakti,Himachal Pradesh,Shimla,2022,15.0,12.2,81.3,81.3,3,Substantially Disbursed,26.1,Substantially Complete,Under Review,Approved,Not Required,Yes,5,5,3,61,68.1,72.5,35,184,Rural,Plain,0,6.9,15.2,2020-02-09,2023-02-09,,17,131,Medium,In Progress,False
LA-100023,Irrigation Project 23,Irrigation,Ministry of Jal Shakti,Himachal Pradesh,Shimla,2023,15.0,13.3,88.7,88.7,2,Substantially Disbursed,14.6,Substantially Complete,Partially Approved,Approved,Not Required,Yes,6,6,3,61,68.0,74.3,35,184,Rural,Plain,0,6.9,15.2,2020-02-09,2023-02-09,2023-02-09,7,131,Medium,Near Completion,False
LA-100024,Metro Project 24,Metro,Ministry of Housing & Urban Affairs,Goa,South Goa,2021,34.9,21.2,60.6,60.6,4,Partially Disbursed,55.2,Partially Complete,Pending,Not Required,Not Required,No,0,0,2,80,52.0,46.3,35,286,Rural,Hilly,0,10.1,10.1,2021-06-02,2024-06-02,,0,64,Low,Early Stage,False
LA-100024,Metro Project 24,Metro,Ministry of Housing & Urban Affairs,Goa,South Goa,2022,34.9,28.7,82.2,82.2,2,Substantially Disbursed,24.1,Substantially Complete,Under Review,Not Required,Not Required,No,0,0,3,80,70.9,65.9,35,286,Rural,Hilly,0,10.1,10.1,2021-06-02,2024-06-02,,9,64,Low,In Progress,False
LA-100024,Metro Project 24,Metro,Ministry of Housing & Urban Affairs,Goa,South Goa,2023,34.9,30.5,87.4,87.4,2,Substantially Disbursed,8.1,Substantially Complete,Partially Approved,Not Required,Not Required,No,0,0,4,80,73.1,71.6,35,286,Rural,Hilly,0,10.1,10.1,2021-06-02,2024-06-02,,9,64,Low,In Progress,False
LA-100024,Metro Project 24,Metro,Ministry of Housing & Urban Affairs,Goa,South Goa,2024,34.9,34.9,100.0,100.0,1,Substantially Disbursed,4.5,Substantially Complete,Approved,Not Required,Not Required,No,0,0,4,80,81.1,80.3,35,286,Rural,Hilly,0,10.1,10.1,2021-06-02,2024-06-02,2024-06-02,15,64,Low,Near Completion,False
LA-100025,Industrial Corridor Project 25,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Madhya Pradesh,Gwalior,2023,16.2,14.5,89.5,89.5,2,Substantially Disbursed,28.2,Substantially Complete,Under Review,Approved,Not Required,No,0,0,0,139,74.6,78.4,12,682,Rural,Hilly,0,4.5,3.1,2023-08-25,2024-08-25,,4,38,Low,Early Stage,False
LA-100025,Industrial Corridor Project 25,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Madhya Pradesh,Gwalior,2024,16.2,16.2,100.0,100.0,1,Substantially Disbursed,13.7,Substantially Complete,Approved,Approved,Not Required,No,0,0,0,139,76.3,86.0,12,682,Rural,Hilly,0,4.5,3.1,2023-08-25,2024-08-25,2024-08-25,0,38,Low,Near Completion,False
LA-100026,Power Transmission Project 26,Power Transmission,Ministry of Power,Andhra Pradesh,Tirupati,2023,17.5,12.4,71.1,71.1,3,Partially Disbursed,40.5,Partially Complete,Under Review,Pending,Not Required,No,0,0,0,96,47.0,59.1,52,107,Rural,Hilly,0,4.1,10.6,2023-08-19,2025-08-19,,8,16,Low,Early Stage,False
LA-100026,Power Transmission Project 26,Power Transmission,Ministry of Power,Andhra Pradesh,Tirupati,2024,17.5,16.0,91.4,91.4,1,Substantially Disbursed,9.4,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,0,96,61.2,83.1,52,107,Rural,Hilly,0,4.1,10.6,2023-08-19,2025-08-19,,9,16,Low,In Progress,False
LA-100026,Power Transmission Project 26,Power Transmission,Ministry of Power,Andhra Pradesh,Tirupati,2025,17.5,17.3,99.1,99.1,0,Substantially Disbursed,13.8,Substantially Complete,Approved,Approved,Not Required,No,0,0,0,96,81.2,84.1,52,107,Rural,Hilly,0,4.1,10.6,2023-08-19,2025-08-19,2025-08-19,4,16,Low,Near Completion,False
LA-100027,Airport Project 27,Airport,Ministry of Civil Aviation (AAI),West Bengal,Kolkata,2019,15.0,4.2,28.1,28.1,4,Partially Disbursed,63.9,Not Started,Pending,Pending,Not Required,Yes,1,1,4,56,23.6,21.4,26,2807,Urban,Plain,0,17.7,10.2,2019-03-14,2021-03-14,,253,366,High,Early Stage,False
LA-100027,Airport Project 27,Airport,Ministry of Civil Aviation (AAI),West Bengal,Kolkata,2020,15.0,6.6,43.8,43.8,3,Partially Disbursed,52.0,Partially Complete,Pending,Pending,Not Required,Yes,2,2,7,56,37.1,36.0,26,2807,Urban,Plain,0,17.7,10.2,2019-03-14,2021-03-14,,176,366,High,In Progress,False
LA-100027,Airport Project 27,Airport,Ministry of Civil Aviation (AAI),West Bengal,Kolkata,2021,15.0,10.9,72.4,72.4,3,Partially Disbursed,42.9,Partially Complete,Under Review,Pending,Not Required,Yes,3,3,10,56,60.2,59.9,26,2807,Urban,Plain,0,17.7,10.2,2019-03-14,2021-03-14,,97,366,High,In Progress,False
LA-100027,Airport Project 27,Airport,Ministry of Civil Aviation (AAI),West Bengal,Kolkata,2022,15.0,10.8,72.0,72.0,2,Substantially Disbursed,29.8,Partially Complete,Under Review,Approved,Not Required,Yes,3,3,10,56,46.7,63.9,26,2807,Urban,Plain,0,17.7,10.2,2019-03-14,2021-03-14,2022-03-14,3,366,High,In Progress,False
LA-100028,Industrial Corridor Project 28,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Tamil Nadu,Coimbatore,2017,15.0,7.6,50.4,50.4,4,Partially Disbursed,55.4,Partially Complete,Pending,Pending,Not Required,No,0,0,2,69,39.7,47.3,32,4600,Urban,Coastal,1,45.4,5.1,2017-01-16,2020-01-16,,0,22,Low,Early Stage,False
LA-100028,Industrial Corridor Project 28,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Tamil Nadu,Coimbatore,2018,15.0,12.0,79.8,79.8,3,Substantially Disbursed,32.0,Partially Complete,Under Review,Approved,Not Required,No,0,0,4,69,48.4,74.6,32,4600,Urban,Coastal,1,45.4,5.1,2017-01-16,2020-01-16,,0,22,Low,In Progress,False
LA-100028,Industrial Corridor Project 28,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Tamil Nadu,Coimbatore,2019,15.0,14.7,98.3,98.3,2,Substantially Disbursed,20.1,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,5,69,78.6,92.6,32,4600,Urban,Coastal,1,45.4,5.1,2017-01-16,2020-01-16,,8,22,Low,In Progress,False
LA-100028,Industrial Corridor Project 28,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Tamil Nadu,Coimbatore,2020,15.0,15.0,100.0,100.0,1,Substantially Disbursed,6.6,Partially Complete,Approved,Approved,Not Required,No,0,0,5,69,65.5,82.0,32,4600,Urban,Coastal,1,45.4,5.1,2017-01-16,2020-01-16,2020-01-16,3,22,Low,Near Completion,False
LA-100029,Metro Project 29,Metro,Ministry of Housing & Urban Affairs,Maharashtra,Aurangabad,2015,17.3,15.0,86.5,86.5,2,Substantially Disbursed,26.5,Partially Complete,Under Review,Not Required,Not Required,No,0,0,1,73,59.3,75.9,12,4429,Urban,Plain,0,1.5,6.1,2015-08-22,2016-08-22,,7,77,Low,Early Stage,False
LA-100029,Metro Project 29,Metro,Ministry of Housing & Urban Affairs,Maharashtra,Aurangabad,2016,17.3,15.4,89.0,89.0,0,Substantially Disbursed,9.6,Partially Complete,Approved,Not Required,Not Required,No,0,0,2,73,55.0,66.8,12,4429,Urban,Plain,0,1.5,6.1,2015-08-22,2016-08-22,2016-08-22,10,77,Low,Near Completion,False
LA-100030,Power Transmission Project 30,Power Transmission,Ministry of Power,Rajasthan,Jodhpur,2015,25.5,11.2,43.8,43.8,3,Not Started,69.0,Not Started,Pending,Pending,Not Required,No,0,0,0,157,29.4,33.3,52,498,Rural,Coastal,0,11.5,6.7,2015-06-13,2019-06-13,,76,91,Medium,Early Stage,False
LA-100030,Power Transmission Project 30,Power Transmission,Ministry of Power,Rajasthan,Jodhpur,2016,25.5,15.4,60.5,60.5,2,Partially Disbursed,51.5,Partially Complete,Under Review,Pending,Not Required,No,0,0,1,157,50.2,48.7,52,498,Rural,Coastal,0,11.5,6.7,2015-06-13,2019-06-13,,42,91,Medium,In Progress,False
